"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_7939",215.187191424186,0.251102871215055,0.315959162784818,0.794732043856147,0.426769388308068,0.583639958637797
"gene_9305",1.06303150254891,-2.05554240810549,2.58671827486114,-0.794652602133815,0.426815610702267,0.583639958637797
"gene_2895",8318.52623982664,-0.132370490398533,0.166606801920064,-0.794508320626928,0.42689956695752,0.58367672075863
"gene_36",1.12643072199961,-2.06944767148902,2.60528542728004,-0.794326659881392,0.427005287580718,0.583743226318407
"gene_5694",30.2001510603918,-0.443683110523974,0.558790780133443,-0.794005782303745,0.427192065128512,0.583920509231395
"gene_2277",0.683804119322332,-2.65627058785454,3.34806960038992,-0.793373766048706,0.427560090553784,0.584345455845723
"gene_2714",3.31858155302257,1.63047254362657,2.0569296501891,0.792672974244246,0.427968380041681,0.58482531035359
"gene_5715",0.682494696311374,-2.6526028544512,3.3481111189656,-0.792268464276872,0.428204155546561,0.585069325153598
"gene_2890",1055.19194254614,0.104522747761992,0.132021103684298,0.791712422068043,0.428528377530901,0.585421942164122
"gene_12081",39.2790514345183,0.242811624262931,0.306723804012847,0.791629541255823,0.42857671663076,0.585421942164122
"gene_1673",69.3613182481813,0.232368774097706,0.293910643927318,0.790610271859259,0.429171450870362,0.585508234274632
"gene_2095",1099.02338148866,0.172252396061611,0.21790866268779,0.790479799825153,0.429247614711628,0.585508234274632
"gene_4122",43.7976215318578,0.33184306914411,0.419775449604118,0.79052519497523,0.429221114126291,0.585508234274632
"gene_3695",94.9331181732282,-0.446822065175675,0.565344699093003,-0.790353329380328,0.429321450098784,0.585508234274632
"gene_5424",3412.00138678102,-0.110280600899974,0.139524913522314,-0.790400783028166,0.429293745065561,0.585508234274632
"gene_5522",41.8160115985901,0.323177492013255,0.408859793806681,0.790435980521142,0.429273196258351,0.585508234274632
"gene_8455",5.27121889091237,-1.147941527755,1.45154502550107,-0.790841143462798,0.429036697421862,0.585508234274632
"gene_10158",26.7181525262013,0.423038662865841,0.535197546426569,0.79043460810014,0.429273997486938,0.585508234274632
"gene_10406",176.939477730218,-0.141175101551452,0.178511655143328,-0.790845289278738,0.42903427784719,0.585508234274632
"gene_9859",15.4201396180719,-0.424054174987886,0.536280583299019,-0.790731919435246,0.429100445437075,0.585508234274632
"gene_11868",9.12894873118938,0.537905629909127,0.680596851779092,0.790343987785181,0.429326904158156,0.585508234274632
"gene_12330",14.105495312011,-0.992095659713449,1.2540499185992,-0.791113371963409,0.428877836688993,0.585508234274632
"gene_8007",5.9799484946959,-0.67006113188683,0.848133439015909,-0.790042110194715,0.429503176064313,0.585670530881297
"gene_2456",18.1049231790309,-0.703844551093456,0.891189583535907,-0.789780944589662,0.429655709411766,0.585722175189086
"gene_5541",49.3176008413815,-0.241931516298042,0.306365322505148,-0.789683095723004,0.429712865986478,0.585722175189086
"gene_12094",74.0442485601936,-0.16538607490035,0.209412199968192,-0.789763322888882,0.429666002470689,0.585722175189086
"gene_2413",11.1134993924754,-0.499523515684839,0.632808975734509,-0.789374890115988,0.429892927358065,0.585811454775606
"gene_4161",65.5612669612559,-0.265909830354598,0.336831815600949,-0.789443924351928,0.429852592034683,0.585811454775606
"gene_3302",1.63923530344621,-1.9638217783041,2.49069709408195,-0.788462709082634,0.430426102874957,0.586459865987501
"gene_9556",2651.45653369347,0.102771457299793,0.130399363582398,0.788128519008094,0.430621535086367,0.586647987122455
"gene_5974",571.519068133519,0.189540720424636,0.240541378519621,0.78797553082608,0.430711018772128,0.586691740674287
"gene_5229",73.6418050267133,0.213308715085,0.270803752611358,0.787687441654946,0.430879553103304,0.586843146835463
"gene_2473",3.45421529515278,-1.17522701678594,1.49289522932493,-0.787213324619818,0.431156998401911,0.587142825919619
"gene_2004",20.0911274966306,0.546032373854758,0.694194103086648,0.786570170254822,0.43153352703502,0.587289318063067
"gene_2097",1006.36775930151,0.116939462204139,0.148687881379337,0.786476080762761,0.431588626814077,0.587289318063067
"gene_3539",2.08578288613163,-1.55382346416175,1.9757658934234,-0.786441080562155,0.431609124333824,0.587289318063067
"gene_6236",32.9311585560915,0.238165196424409,0.302701726483955,0.786798275618796,0.431399963102549,0.587289318063067
"gene_10353",345.785526865376,0.120675486738276,0.153441902089323,0.786457187346565,0.43159969148548,0.587289318063067
"gene_9331",12.3284319997343,-0.69588147076903,0.884491877213516,-0.786758464036232,0.431423272496072,0.587289318063067
"gene_8934",1330.04258873458,-0.105736349002222,0.134518732646083,-0.786034382887122,0.431847344152564,0.587535291824967
"gene_1157",78.5864621799076,-0.21797461699566,0.277520183500743,-0.785436987847325,0.432197401489471,0.587800772562997
"gene_5994",536.875766515993,-0.153160314913438,0.195007543719538,-0.785407128319688,0.432214902676615,0.587800772562997
"gene_11332",11.3817662844617,-0.599627576774217,0.763448786885617,-0.785419516114911,0.432207641925116,0.587800772562997
"gene_699",615.565310553065,0.0996904051132119,0.126994248748895,0.784999368832275,0.432453938656215,0.588047657311144
"gene_6927",42.3503369849614,-0.256542389181341,0.326904059678515,-0.784763546324969,0.432592216998879,0.588157485143252
"gene_11175",1.93642311185195,-1.48001725375959,1.88641974671726,-0.78456412277019,0.432709172199282,0.588238296435206
"gene_9048",60.1317528137313,0.244411761988787,0.311584193970934,0.784416432919529,0.432795799119151,0.588277862518814
"gene_6702",10.6230886393495,0.451658200604157,0.575911619391476,0.784249154551511,0.432893927730632,0.588333049687864
"gene_8961",1585.43068239782,-0.140152921229024,0.178786852783503,-0.783910668189557,0.433092529526399,0.5885247541146
"gene_129",29.7522425417837,0.564148170143682,0.720206631190573,0.783314323572791,0.433442554003216,0.588531200184664
"gene_414",4410.92982372311,0.220209034269627,0.281100130720087,0.783382895289034,0.433402297511513,0.588531200184664
"gene_5476",3.03625781404294,-1.44345388232275,1.84264201368653,-0.783360995571172,0.433415153973955,0.588531200184664
"gene_9281",186.557695454638,0.248522128523448,0.317238560688308,0.783391930615979,0.433396993290942,0.588531200184664
"gene_11769",95.5640198403998,0.208746038884673,0.26640120718524,0.783577676281034,0.433287958962336,0.588531200184664
"gene_12031",7.84590100719102,0.817251760209316,1.04302065063402,0.78354322104029,0.43330818329104,0.588531200184664
"gene_2990",688.524770980926,-0.12268145730133,0.156647661957028,-0.783168135219182,0.433528384219768,0.588569598488725
"gene_5596",3.45258263097322,0.737754931224307,0.942156599897171,0.783049156907489,0.433598246109771,0.588586310454557
"gene_232",82.9637469532642,-0.151845487040182,0.194109411780732,-0.782267514218775,0.434057374238518,0.588917726384723
"gene_1566",3.12232333474254,-1.07192342552754,1.3700965341646,-0.782370729943588,0.433996730386838,0.588917726384723
"gene_7920",5.0039339925733,-0.773039289038803,0.988236253767912,-0.782241378103046,0.434072731151662,0.588917726384723
"gene_11465",21.0388924572713,-0.423293009570843,0.54104517631479,-0.782361673481704,0.434002051267001,0.588917726384723
"gene_9300",20.9241538595615,-0.288918073089116,0.369454803496953,-0.782011954789754,0.434207547896699,0.58902249533619
"gene_1140",84.9418586478295,-0.210032669314558,0.268633024580719,-0.781857218197116,0.434298489908201,0.589067726298563
"gene_7624",2.04603696871645,-1.42708449470872,1.82586497896111,-0.781593661717916,0.434453413029432,0.589199715561862
"gene_12267",30.0026674659178,-0.455531904715703,0.58310829546778,-0.781213212462133,0.434677104063097,0.589424919550954
"gene_4853",6.30576818237942,-0.869471790960586,1.11322948406004,-0.781035539760904,0.434781592258454,0.589488445449716
"gene_1752",58.0423532505117,-0.248861141073725,0.319051425668213,-0.780003225350009,0.435388976700394,0.590233704230504
"gene_2243",3.57104923654641,1.31078237148486,1.68097886410356,0.779773261565595,0.435524347496048,0.590257619338389
"gene_6349",1538.36619995454,0.0561376452351537,0.0720009589802395,0.779679132476007,0.435579764656969,0.590257619338389
"gene_8280",3.12852772020542,-1.13343834449251,1.45343320052272,-0.779835182026169,0.435487894924623,0.590257619338389
"gene_1911",10.2176629694826,0.582525646906414,0.74733817951913,0.779467265115823,0.435704513427589,0.590348444465282
"gene_11238",4.79783978064912,-0.864021019067367,1.10908020607914,-0.779042863024201,0.435954465890673,0.590608865103181
"gene_6330",163.139661447835,0.140484945133754,0.180354022713115,0.778939903975529,0.436015116287778,0.590612793943723
"gene_6631",596.282759949442,0.163394756053315,0.209841693045238,0.778657251960364,0.436181643968496,0.590695196546872
"gene_10674",525.121463555486,-0.133896301760577,0.171961627456438,-0.778640582443291,0.436191466150579,0.590695196546872
"gene_9121",134.768565719253,0.29547771565198,0.37956306052045,0.778468050201793,0.436293134837732,0.590754652454056
"gene_1039",27.4298909821272,0.377170119330958,0.484972160785977,0.777714990319634,0.436737052979701,0.591120942406484
"gene_4760",37.8868068006993,0.274640413197193,0.353123399518302,0.777746288045005,0.436718598233264,0.591120942406484
"gene_9050",41.4418157492318,0.265765043806539,0.341720962535037,0.777725316688143,0.436730963972774,0.591120942406484
"gene_3360",45.1208964727161,0.280770069197395,0.361106277465974,0.777527522278677,0.436847603169073,0.591192329973549
"gene_8649",1771.67161620318,-0.136897014430517,0.176098182074692,-0.77739027636556,0.436928547510856,0.591223637919227
"gene_11506",1.20173639536829,-1.50623009443316,1.94027660279528,-0.776296581767357,0.437573890895398,0.592018545070411
"gene_2558",18.5819409669673,-0.376109504565499,0.484704928938536,-0.775955601254454,0.437775201320303,0.592159971004669
"gene_5202",145.707088988805,0.247608535097856,0.319114670912913,0.77592338324498,0.437794225165376,0.592159971004669
"gene_12110",2.77143528380366,-1.83308852005134,2.36583504128491,-0.774816708715146,0.438447974600544,0.592965807490051
"gene_3888",1224.26064756434,-0.0842245284007675,0.108740371191187,-0.774547001064439,0.438607384880399,0.593102965115938
"gene_1748",29.3131793144484,-0.367114019624458,0.474360304437999,-0.773913871354387,0.438981726039164,0.59345222897588
"gene_5337",1.81147346115839,-1.19841975508642,1.54835904303995,-0.773993448401681,0.438934665623584,0.59345222897588
"gene_1028",266.101865614802,0.210524946653775,0.272214612088706,0.773378567147496,0.439298370510386,0.593692159831935
"gene_1907",1671.28697435801,-0.0726298216517198,0.0939195613122083,-0.77331943033979,0.439333359304594,0.593692159831935
"gene_8125",17.8388824036513,-0.515536658780536,0.666546503676992,-0.773444397257487,0.439259423449174,0.593692159831935
"gene_7439",84.6198760163484,-0.218778408409735,0.282968405170996,-0.773154897902924,0.439430714736336,0.593745266165743
"gene_10778",10.5525343488196,-0.529353568819752,0.684797657127102,-0.773007272017435,0.439518076940086,0.593784857710206
"gene_9468",1287.17943468638,-0.169860725859198,0.219772873209202,-0.772892138046114,0.439586217964237,0.593798474589915
"gene_6528",2.7966501150125,-1.43731420013842,1.86022664004158,-0.772655422301819,0.43972633513672,0.593909301299952
"gene_505",10.326505601097,-0.477072901637148,0.618242182808392,-0.771660224590343,0.440315694546526,0.59462678042088
"gene_6281",48.1045800128107,0.200652047725194,0.260382265973304,0.770605659241654,0.440940705759775,0.595392209902986
"gene_7209",83.7568335570989,0.192592535257438,0.250052015483432,0.770209889670731,0.441175398395627,0.595630468566611
"gene_8945",1081.00465284499,0.194099824908007,0.2521903863595,0.769655924279824,0.441504021828742,0.595995463469185
"gene_5469",2769.97599618554,-0.097968726262867,0.127324318559453,-0.769442376533289,0.441630740082033,0.596087841998014
"gene_3568",151.15072289637,-0.143798294958785,0.18696627863973,-0.769113532156638,0.441825915548023,0.596187888669388
"gene_5370",688.079630075834,0.08545192001781,0.111117531379337,0.769022844163904,0.441879749302235,0.596187888669388
"gene_10787",915.889811595272,0.111493622388726,0.144977093500993,0.76904302394476,0.441867769956526,0.596187888669388
"gene_3573",370.4368629801,0.130730219570564,0.170081028599244,0.768634930346046,0.442110063144845,0.596419946680165
"gene_1006",7.57431729887103,0.870292393502279,1.13299433394686,0.768134815353013,0.4424070948976,0.596427281771389
"gene_4860",2171.81804188418,0.113029164971843,0.147143226217781,0.768157446844024,0.442393650980387,0.596427281771389
"gene_5739",2.89265855149715,-1.1252271895729,1.46467286627626,-0.768244715581876,0.442341812408917,0.596427281771389
"gene_7743",18.7349237318142,-0.629360743940646,0.819060078795412,-0.768393870283905,0.442253220953321,0.596427281771389
"gene_10190",15.2620499799074,0.529485669778051,0.689108105329324,0.768363723606198,0.442271125960143,0.596427281771389
"gene_5652",0.644706418633609,-2.57174208708891,3.34905362472613,-0.767901137235214,0.442545921743537,0.596535803568098
"gene_3245",20.4329744020876,-0.47740316627384,0.621860552526208,-0.767701318783555,0.442664652513946,0.596538595501401
"gene_6328",438.764972305645,0.167183345674733,0.217762608262644,0.767732105197293,0.442646358248399,0.596538595501401
"gene_1654",342.250646035518,0.141074116315807,0.183811646525844,0.767492805718229,0.442788568985774,0.596626969040515
"gene_5057",30.8170233055442,-0.391369903962476,0.510172984915028,-0.767131768115202,0.443003175608114,0.596758887900972
"gene_9482",257.687187919681,0.126465800162491,0.164855031596622,0.76713339555165,0.443002208100037,0.596758887900972
"gene_12637",45.9907563883997,-0.192720662984211,0.251335657863151,-0.766785996952111,0.44320876333948,0.596957200404696
"gene_4931",63.7802713864937,-0.280245201345841,0.365529801007014,-0.766682225563502,0.443270474101559,0.596961698529977
"gene_7959",292.363434671624,0.153833242528803,0.200727842784885,0.76637720205892,0.443451893883371,0.597127388906549
"gene_788",31.8107766932095,0.368680432215099,0.481175418287142,0.766207952865723,0.443552577051247,0.597184334584401
"gene_526",46.3039499001292,0.208645290024064,0.272372311905603,0.766029735417361,0.443658609379366,0.597248466252834
"gene_1737",140.453015206072,0.111527229741127,0.145697034884411,0.765473572125936,0.443989597599208,0.59760835639985
"gene_7416",214.840366906939,0.161347188814263,0.210805495739926,0.765384167276738,0.444042818058322,0.59760835639985
"gene_6161",77.7856534822742,-0.227738765809857,0.297709941951187,-0.764968627910981,0.444290225994448,0.597626744869818
"gene_8120",329.636129524371,-0.123595873113898,0.161563522786355,-0.764998627056037,0.444272362172359,0.597626744869818
"gene_8976",6882.99361604057,0.170800103518012,0.223229606878679,0.765131946009466,0.444192978667122,0.597626744869818
"gene_10741",754.068273451366,-0.133298766319128,0.174237764436616,-0.765039466330039,0.444248043954079,0.597626744869818
"gene_1142",315.372214512676,-0.104776319987045,0.137666611164231,-0.761087376967905,0.446604879559816,0.600506445728235
"gene_2766",71.2725489881263,-0.235495766860704,0.309411047710131,-0.761109755464602,0.446591514101216,0.600506445728235
"gene_3284",192.576468140028,-0.185147351559351,0.243299558911874,-0.760985150928341,0.446665936506765,0.600506445728235
"gene_6610",53.9308420159099,-0.183507233975364,0.241113962000094,-0.761080911503967,0.446608741072065,0.600506445728235
"gene_2154",679.894250854094,0.241460226381263,0.317431722577303,0.760668229440935,0.446855255632811,0.600682005698837
"gene_5094",8.32808676268285,0.618472242527568,0.813727799318544,0.760048068955622,0.447225852431226,0.601044029851868
"gene_5890",3.88149530426079,-1.05635222840633,1.39007880125343,-0.759922550760302,0.447300881118859,0.601044029851868
"gene_9755",424.659605964467,0.107786996069707,0.141824388254829,0.76000325047083,0.447252641925525,0.601044029851868
"gene_10526",9.1371525275175,-0.867391181261438,1.14179486675334,-0.759673393634917,0.447449836363617,0.601165196596258
"gene_3334",0.632110326074353,-2.54378122280267,3.34939194218189,-0.759475530697544,0.447568146153275,0.601166197886728
"gene_5699",1019.44623629606,0.091317405403386,0.120237367873838,0.759476084832491,0.447567814790048,0.601166197886728
"gene_9576",1374.75159505582,-0.120677715167184,0.158986780206291,-0.759042450011259,0.447827163643678,0.60143511524411
"gene_10010",37.633048804258,0.350338171392899,0.461655041891939,0.758874353363833,0.447927722059983,0.60149117824415
"gene_1176",156.987673177046,0.164287937368237,0.216767786758961,0.757898301332567,0.448511867279488,0.601959431321171
"gene_2966",340.293034289853,0.213902560446569,0.28222632390072,0.757911443164368,0.44850399931679,0.601959431321171
"gene_4420",8.11883343273294,0.719855774534235,0.949743675353072,0.757947426463909,0.44848245665879,0.601959431321171
"gene_7323",481.616031260072,0.136040172013306,0.179481138330028,0.757963612661943,0.448472766418063,0.601959431321171
"gene_2273",35.7790147609846,-0.223403618880875,0.294911443588605,-0.757527806186181,0.448733713502669,0.602178150897755
"gene_5656",8.37643526421986,-0.674588460984087,0.890697298598611,-0.757371176543881,0.448827519410124,0.602225011940086
"gene_1514",131.616224613702,0.193766032928576,0.25620288583603,0.756299181784341,0.449469838584065,0.603007744877244
"gene_1510",144.447675137724,0.135532559944954,0.179317704698375,0.755823638122788,0.449754942267513,0.603311095825007
"gene_11181",3.56025284806714,-1.10001110570738,1.45669940073088,-0.75513939605897,0.45016534716496,0.603782426945055
"gene_4060",20.9865002003173,-0.655712757317341,0.868687201842677,-0.75483183811898,0.45034988795013,0.603950734863097
"gene_11072",535.618304573776,0.0764993742052471,0.101426009001785,0.754238236899378,0.450706181448941,0.604349300862504
"gene_2348",5.42241855067715,0.8647267513639,1.14696502368822,0.753925999053796,0.450893658032186,0.604521426415202
"gene_10793",706.378175964797,0.0740930107307013,0.0983123106876867,0.753649367128355,0.451059792672183,0.604664897058385
"gene_11127",4710.69812281458,0.122678313693101,0.162931351354045,0.752944799595535,0.451483085657714,0.605153016647633
"gene_9154",26.3910670949841,0.482328432542963,0.640719586345135,0.752791771661477,0.451575052104295,0.605196967352984
"gene_5797",28.7918289784696,-0.44138036550029,0.586530884526207,-0.752527065743233,0.451734159594542,0.605330876595045
"gene_2495",18.5716753351949,-0.453644891803244,0.604330081660742,-0.750657472745019,0.452858823087516,0.60659950015927
"gene_1171",788.292419710674,-0.258251742256318,0.344007481454922,-0.750715482012443,0.452823903555315,0.60659950015927
"gene_4472",139.41811289816,0.19194932050769,0.255676219982307,0.750751558048587,0.452802187821369,0.60659950015927
"gene_8601",73.2132594697654,-0.163172624485344,0.21812006480276,-0.748086264475011,0.454408126409567,0.608595064011346
"gene_786",1217.17921403928,-0.127908363104901,0.171045380255101,-0.747803670079457,0.454578588077029,0.608717370107773
"gene_983",1913.04245516163,-0.214681898743295,0.287108630239072,-0.747737532530917,0.454618487619357,0.608717370107773
"gene_930",31.5920179250585,-0.300585360732026,0.402112733932287,-0.747515150272864,0.454752661135317,0.608773645421349
"gene_8254",1154.13748608815,-0.157889529558062,0.21125416938782,-0.747391306006406,0.454827391787385,0.608773645421349
"gene_9560",7.74979783462845,-0.651855865280957,0.872197435434072,-0.747371912365856,0.454839095009732,0.608773645421349
"gene_3803",1659.03960838886,0.151846105436726,0.203362915551195,0.74667549403077,0.455259465720972,0.609256550108399
"gene_2138",43.9440952467215,0.240183964663859,0.321725406747693,0.746549571859641,0.455335497966726,0.609278573558251
"gene_12097",800.880129800893,0.168457116036132,0.225680641743039,0.746440256173755,0.455401508954917,0.609287183684189
"gene_10476",57.466566866957,0.228630170154615,0.306709527974268,0.745428978566966,0.456012430880371,0.609957058096984
"gene_10665",2.17984370574634,1.22431417209008,1.64246198925917,0.745414006592816,0.456021479046596,0.609957058096984
"gene_10797",765.882424467731,0.151667052630517,0.203528855073257,0.745186978897547,0.456158693389478,0.610060802575415
"gene_1154",673.393778318441,-0.119583261598349,0.160535708665226,-0.744901321909145,0.456331375950672,0.610211948463326
"gene_6264",83.1412903820708,-0.574732033611772,0.771776493045443,-0.744687145554109,0.456460871846191,0.610305312638383
"gene_4186",3.36328326569743,1.23812224228926,1.66319020893869,0.744426124946544,0.456618718768135,0.610436553835519
"gene_4506",18.3668541208762,0.472765786892063,0.636511453465807,0.742745137291484,0.457635996643208,0.611716551780171
"gene_8198",2.01201713690447,-1.39825120806495,1.88463463586021,-0.74192163375303,0.458134817513282,0.612223282204146
"gene_10875",1726.09767818082,-0.05709778501366,0.0769564043454485,-0.741949750632249,0.458117781245992,0.612223282204146
"gene_3522",6949.49807912513,0.0598625085120255,0.0807320900569119,0.74149583480157,0.458392856326037,0.612488077037677
"gene_11592",2939.95765657555,0.163743168581306,0.221103207372955,0.740573465789239,0.458952101420492,0.613075122939835
"gene_3460",2.34586047356347,1.25859613194579,1.69934475699382,0.740636134466486,0.458914092432052,0.613075122939835
"gene_9057",106.377953547573,-0.181616508934371,0.245451491646827,-0.739928316246264,0.459343491648618,0.613517812340397
"gene_6758",49.3899583841155,0.19349820148428,0.261643751024899,0.739548339015619,0.459574098329585,0.613745665136676
"gene_9581",282.145910222512,-0.179611135237514,0.243208516170572,-0.738506768042387,0.460206555920229,0.614510046663557
"gene_11397",1.53571886518399,-1.41725767974009,1.92086911265332,-0.737821057355862,0.460623195468951,0.614986086169839
"gene_10326",354.538628010864,-0.167512049928606,0.227096224145483,-0.737625870086215,0.460741830302199,0.615064182025922
"gene_3996",1234.70653497639,0.189887400221893,0.257581540083374,0.73719335694798,0.461004772670986,0.6153348747202
"gene_8396",4.8988819453082,0.788862064661663,1.07046270433524,0.736935590064811,0.46116151954705,0.615463768812173
"gene_2722",798.974259961245,-0.123587545036813,0.167734436878882,-0.736804840654481,0.461241039055664,0.615489575472635
"gene_11474",869.59009689091,-0.174032983577878,0.236413516397768,-0.736138044176234,0.461646692177793,0.615950518056398
"gene_11089",17.1470898914924,-0.457044692597484,0.621018991104719,-0.735959284891523,0.461755476252456,0.616015295543161
"gene_1302",79.4981804945225,-0.191232624124153,0.25988239247562,-0.735842941503214,0.461826284783269,0.616029400610212
"gene_4398",113.541439416804,-0.193808553777256,0.263494469482592,-0.735531770962124,0.462015698164323,0.616041009794855
"gene_4969",3.56848504175829,0.681282537384024,0.926219422217048,0.735551988051892,0.462003390453109,0.616041009794855
"gene_6043",16.5183904921104,-0.550193942968477,0.747934047735902,-0.735618260238304,0.461963046714412,0.616041009794855
"gene_614",199.490689692113,-0.107323280603782,0.145981583528784,-0.735183699268615,0.462227625110149,0.616243243645092
"gene_1473",1498.6596772582,-0.0904447952992461,0.123220128595519,-0.734009908366021,0.462942699276548,0.617025231318347
"gene_6182",46.2061583539116,-0.252526095058647,0.344076714966966,-0.733923814294995,0.462995172106873,0.617025231318347
"gene_7595",968.117767122448,0.141604148948518,0.192901347881091,0.734075476941751,0.462902738600865,0.617025231318347
"gene_295",9.97877954387844,-0.750313518673565,1.02270706312464,-0.733654382302942,0.463159407617067,0.617163682306155
"gene_9294",70.4554730889787,-0.181340749736952,0.247234980207127,-0.733475293767208,0.463268591150318,0.617228749569346
"gene_1703",44.5690846299893,0.203582721390368,0.277898088443496,0.732580502912533,0.463814326249177,0.617703384697414
"gene_1760",412.246877511381,-0.221429521146946,0.302203054371658,-0.732717680856482,0.463730637860277,0.617703384697414
"gene_4350",478.479110194604,-0.165259668189484,0.225611977252583,-0.732495101554244,0.463866431453617,0.617703384697414
"gene_6825",23.6746041680884,0.403695688516588,0.550988742020872,0.732675021699982,0.463756662105601,0.617703384697414
"gene_3868",493.416346637358,0.161133134369314,0.220064471255667,0.732208763413303,0.464041156293451,0.617855605443708
"gene_10226",1720.40166200573,-0.0982271938742192,0.134192989886312,-0.731984539262722,0.464178004470785,0.617957361588482
"gene_6987",15.7791350636876,-0.707999881805309,0.968086502116662,-0.731339482843021,0.464571819675405,0.618401145362536
"gene_1070",1476.74139999229,-0.0790161678103752,0.108112645053671,-0.730868880056991,0.464859245946055,0.618703215550534
"gene_3615",139.864185234651,0.151482256842807,0.207349937191198,0.730563311929654,0.465045928274805,0.618871139683335
"gene_503",167.633906746035,0.186505211455001,0.255415612026142,0.730202864169134,0.465266192082749,0.618933360861628
"gene_7531",51.4843132032894,-0.262938722335524,0.360033138432599,-0.730318113160986,0.465195758977983,0.618933360861628
"gene_10350",16051.2822268702,0.061951254793308,0.0848426860556719,0.730189691927681,0.4652742425251,0.618933360861628
"gene_1638",292.360534046002,-0.105584462538526,0.144827272826487,-0.729037152173838,0.465978936772071,0.619709569098566
"gene_11178",29.2333807350411,-0.511579728992792,0.701659262286378,-0.729099944217645,0.465940528742246,0.619709569098566
"gene_3705",2677.52712229909,0.181596024336823,0.24919385235457,0.728733966030733,0.466164411478078,0.619875625560564
"gene_2679",54.9085450105448,-0.229664615635517,0.315371543846281,-0.728235061523056,0.466469706474068,0.620120328624762
"gene_4624",163.276600755571,-0.136101245117852,0.186870120399212,-0.72831999480226,0.466417725354578,0.620120328624762
"gene_3323",5.55364496424457,-1.06611515505732,1.46472744104819,-0.727859071373979,0.466699859708302,0.620345654436809
"gene_10290",870.682120233146,-0.0610621655923145,0.083957511896321,-0.727298418129876,0.467043166964723,0.620721308453311
"gene_2539",7.97720232531924,0.641816081801316,0.882962621406473,0.726889300001132,0.467293772427697,0.62097367601586
"gene_10918",8572.13037743939,-0.048014687728456,0.0660670621859969,-0.726756815571449,0.467374941792485,0.621000848345036
"gene_7771",236.032943342417,0.209585251906309,0.28856410095787,0.726303969241512,0.467652446605767,0.621208153193554
"gene_10534",457.352849585987,-0.119710123693507,0.164805680637256,-0.726371343697756,0.467611153671167,0.621208153193554
"gene_8706",3.18665320781071,0.731601441314618,1.00748952109982,0.726162829481316,0.467738955893283,0.621242376872806
"gene_7580",9.12179642188589,-0.791960121357214,1.09078936729611,-0.726043125374752,0.467812333499692,0.62125915266866
"gene_3576",591.284696427823,-0.145004643457758,0.19977479702879,-0.725840524502506,0.467936540654751,0.621262754936536
"gene_11597",4.98298331376626,1.22859619279629,1.6925505117415,0.72588450641403,0.467909575407467,0.621262754936536
"gene_2061",2435.08837515567,-0.0871569406829959,0.120368658650864,-0.724083342457104,0.469014570436713,0.622562202642432
"gene_8636",241.911739796827,-0.157380448067929,0.21736227495431,-0.72404674684699,0.469037036409498,0.622562202642432
"gene_4013",23.3164678299638,-0.401266923212238,0.554556661952185,-0.723581467400776,0.469322722435588,0.622860560906924
"gene_6074",39.6443079863014,0.36621612149981,0.506650068477926,0.722818655882142,0.469791304122689,0.623321277185098
"gene_7686",96.0042482898489,0.178381526742431,0.246786260058463,0.72281790201842,0.469791767335752,0.623321277185098
"gene_8568",1099.14732895632,-0.0821803586061162,0.113720006750202,-0.722655238551242,0.469891722129356,0.623373024026063
"gene_44",3001.64805928066,-0.0776970706709313,0.107590464129673,-0.722155734706072,0.470198734823252,0.623506818126461
"gene_5121",136.816188341901,-0.156743373096911,0.217097517997343,-0.721995233030848,0.47029740833358,0.623506818126461
"gene_7364",6481.70588481067,0.107998645904925,0.149557622466542,0.722120639013805,0.470220310039551,0.623506818126461
"gene_10242",2.81022784505625,-1.35724730444478,1.87968466677416,-0.722061167192489,0.470256871826412,0.623506818126461
"gene_9465",100.238032380659,-0.156783081609462,0.217077091539504,-0.72224609468259,0.470143188184911,0.623506818126461
"gene_1234",14.4393769773103,-0.439213964404592,0.608728491676238,-0.721526871849125,0.470585413635282,0.623807780330269
"gene_1121",486.826206588155,0.0867281634092547,0.12028296192288,0.721034484209501,0.470888298281038,0.624128386018686
"gene_12499",51.3503041448894,0.266672017313848,0.369937088473559,0.720857750203404,0.470997039704986,0.624191619160671
"gene_12570",3.91392233569645,-0.853813465680153,1.18580009668363,-0.720031536570153,0.471505578633205,0.624784601280356
"gene_8641",536.476822270036,-0.109397899950224,0.152016067837197,-0.719646952501,0.471742395418853,0.62501742168009
"gene_9478",30.7177753859522,-0.38751879396427,0.538681917933075,-0.719383333769919,0.471904762788901,0.625142667158178
"gene_10807",262.650536928024,0.132096190879415,0.183646754189726,0.719294993599213,0.471959179928454,0.625142667158178
"gene_1599",6.14326652127713,-0.541993470253678,0.75384951598184,-0.718967723349621,0.472160807032282,0.625247775931523
"gene_3505",5.45403515773118,-0.569648422808316,0.792270459506175,-0.719007525742383,0.472136282741783,0.625247775931523
"gene_1437",51.1776562000641,-0.340111581528493,0.473167516441195,-0.718797401999515,0.472265758656761,0.625305788941312
"gene_2631",12.2940275010347,0.636150000591379,0.885520712494206,0.718390876255806,0.472516310819359,0.625556545080852
"gene_7556",2900.30578072443,0.107209445189,0.149269601475699,0.718226913779585,0.472617385778431,0.625609371519028
"gene_3026",385.985157672431,0.162129475306687,0.225836714478626,0.717905747437853,0.472815403831796,0.625790492427563
